Format = Name, Type, Patch, rah, ram, ras, decd, decm, decs, I, Q, U, V, RotationMeasure, MajorAxis, MinorAxis, Orientation, ReferenceFrequency, SpectralIndex, LogarithmicSI

 , , MAIN_NCP_FIELD, 0, 0, 0.00, 90, 0, 0.00
P222C1, POINT, MAIN_NCP_FIELD, 1, 10, 54.552, 87, 38, 18.633, 4.46008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.686502, 0.780093, -2.346529], true
PF40C1, POINT, MAIN_NCP_FIELD, 1, 10, 44.753, 87, 38, 25.886, 0.140329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-2.660726, 10.360312, 32.608575], true
P175C1, POINT, MAIN_NCP_FIELD, 23, 38, 20.533, 87, 30, 47.86, 0.068452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.768779, -2.220432, -27.064514], true
P287C6, POINT, MAIN_NCP_FIELD, 0, 17, 55.611, 88, 3, 29.447, 0.085242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [0.188259, 8.537432, 19.439356], true
P331C1, POINT, MAIN_NCP_FIELD, 0, 12, 34.432, 88, 13, 18.349, 0.080375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.279486, 0.173914, -1.87919], true
P255C2, POINT, MAIN_NCP_FIELD, 1, 54, 25.031, 87, 39, 7.391, 0.138017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.241629, -6.548092, -8.272378], true
P14C1, POINT, MAIN_NCP_FIELD, 23, 15, 50.295, 86, 32, 0.17, 0.040752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-4.920928, -8.132268, 0.228677], true
P105C2, POINT, MAIN_NCP_FIELD, 23, 35, 50.382, 87, 8, 14.422, 0.048413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [0.916295, 2.762852, -21.896981], true
PF1C4, POINT, MAIN_NCP_FIELD, 23, 33, 17.165, 86, 23, 3.319, 0.033683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.139205, 10.26852, 11.156114], true
PD21C1, POINT, MAIN_NCP_FIELD, 0, 12, 38.431, 85, 43, 36.277, 0.029397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-5.406636, -25.935383, -87.238116], true
PD21C2, POINT, MAIN_NCP_FIELD, 0, 12, 40.657, 85, 43, 0.923, 0.028978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-5.939227, -30.984884, -98.193861], true
PPNH26C1, POINT, MAIN_NCP_FIELD, 0, 12, 36.812, 85, 42, 51.289, 0.042146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-2.546131, -13.378433, -44.932257], true
PPQA42C1, POINT, MAIN_NCP_FIELD, 0, 12, 36.707, 85, 42, 50.772, 0.039638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-2.729262, -13.378431, -44.932251], true
PB3C1, POINT, MAIN_NCP_FIELD, 0, 27, 36.236, 87, 31, 16.588, 0.022112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [0.918001, 31.203982, -6.152641], true
P179C1, POINT, MAIN_NCP_FIELD, 0, 27, 34.372, 87, 31, 19.688, 0.395191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.045014, -10.272036, -21.602964], true
P179C2, POINT, MAIN_NCP_FIELD, 0, 27, 47.244, 87, 31, 9.76, 0.365241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.116756, -9.874344, -21.952873], true
P122C1, POINT, MAIN_NCP_FIELD, 0, 0, 6.277, 87, 13, 20.11, 0.105178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.649174, 3.719795, 5.406017], true
P122C2, POINT, MAIN_NCP_FIELD, 23, 59, 56.29, 87, 13, 14.765, 0.096007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.770007, 3.992049, 4.646098], true
P20C1, POINT, MAIN_NCP_FIELD, 0, 45, 51.149, 86, 33, 43.71, 0.080315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.067479, -8.139533, -54.776196], true
P20C2, POINT, MAIN_NCP_FIELD, 0, 45, 38.647, 86, 33, 46.163, 0.055093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [2.249228, -6.320191, -78.64583], true
P68C1, POINT, MAIN_NCP_FIELD, 1, 18, 42.491, 86, 48, 13.232, 0.003676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.518032, 96.844083, 135.47192], true
P205C1, POINT, MAIN_NCP_FIELD, 2, 10, 44.173, 87, 14, 21.61, 0.014698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.879667, -1.410686, -55.568117], true
PWSN611C1, POINT, MAIN_NCP_FIELD, 0, 12, 33.951, 85, 42, 22.028, 0.010603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 143446053.763, [-7.130097, 26.867234, 79.060477], true
PWSN613C1, POINT, MAIN_NCP_FIELD, 0, 12, 49.393, 85, 43, 12.603, 0.016849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 143446053.763, [-6.598334, 2.296746, 4.860316], true
PWSN613C2, POINT, MAIN_NCP_FIELD, 0, 12, 47.109, 85, 43, 29.639, 0.017748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 143446053.763, [-6.265343, 2.29675, 4.860329], true
P356C1, POINT, MAIN_NCP_FIELD, 21, 5, 12.648, 87, 39, 34.904, 0.133428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.950707, 2.90445, -15.478139], true
P356C3, POINT, MAIN_NCP_FIELD, 21, 5, 23.302, 87, 39, 43.759, 0.13534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.624792, 1.541394, -20.921605], true
P356C4, POINT, MAIN_NCP_FIELD, 21, 5, 33.078, 87, 39, 49.18, 0.01555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.600684, 24.825881, 69.954174], true
P365C2, POINT, MAIN_NCP_FIELD, 21, 14, 21.765, 87, 47, 35.917, 0.085445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [0.164039, 4.42252, 9.584306], true
P365C3, POINT, MAIN_NCP_FIELD, 21, 14, 31.264, 87, 47, 31.407, 0.107459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.144207, 0.147371, -15.691467], true
P376C1, POINT, MAIN_NCP_FIELD, 20, 50, 52.09, 87, 36, 50.261, 0.043937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [0.093254, 12.107632, 30.869358], true
P376C2, POINT, MAIN_NCP_FIELD, 20, 50, 54.845, 87, 36, 54.903, 0.117166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.968581, 5.911283, 28.060186], true
P540C1, POINT, MAIN_NCP_FIELD, 20, 56, 34.359, 88, 27, 28.225, 0.056312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [0.4493, 2.898165, 14.786272], true
P483C1, POINT, MAIN_NCP_FIELD, 20, 54, 49.724, 88, 11, 0.669, 0.366295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.823936, -0.356817, -3.420739], true
